GEOID,DU_WeightedFrequency,StdErrWgtFreq,MOE_freq,DUpercent_prevalenceinPUMA,StdErrofRowPercent,MOE_percent,CV_Percent,Poordu_WeightedFrequency,Poordu_StdErrWgtFreq,Poordu_MOE_freq,Poordu_percent,Poordu_StdErrofRowPercent,Poordu_MOE_percent,Poordu_CV_Percent,Renter_DU_WeightedFrequency,Renter_StdErrWgtFreq,Renter_MOE_freq,Renter_percent,Renter_StdErrofRowPercent,Renter_MOE_percent,Renter_CV_Percent,White_DU_WeightedFrequency,White_StdErrWgtFreq,White_MOE_freq,White_percent,White_StdErrofRowPercent,White_MOE_percent,White_CV_Percent,Black_DU_WeightedFrequency,Black_StdErrWgtFreq,Black_MOE_freq,Black_percent,Black_StdErrofRowPercent,Black_MOE_percent,Black_CV_Percent,AIAN_DU_WeightedFrequency,AIAN_StdErrWgtFreq,AIAN_MOE_freq,AIAN_percent,AIAN_StdErrofRowPercent,AIAN_MOE_percent,AIAN_CV_Percent,Asian_DU_WeightedFrequency,Asian_StdErrWgtFreq,Asian_MOE_freq,Asian_percent,Asian_StdErrofRowPercent,Asian_MOE_percent,Asian_CV_Percent,NHOPI_DU_WeightedFrequency,NHOPI_StdErrWgtFreq,NHOPI_MOE_freq,NHOPI_percent,NHOPI_StdErrofRowPercent,NHOPI_MOE_percent,NHOPI_CV_Percent,Hispanic_DU_WeightedFrequency,Hispanic_StdErrWgtFreq,Hispanic_MOE_freq,Hispanic_percent,Hispanic_StdErrofRowPercent,Hispanic_MOE_percent,Hispanic_CV_Percent,Other_DU_WeightedFrequency,Other_StdErrWgtFreq,Other_MOE_freq,Other_percent,Other_StdErrofRowPercent,Other_MOE_percent,Other_CV_Percent,Multi_DU_WeightedFrequency,Multi_StdErrWgtFreq,Multi_MOE_freq,Multi_percent,Multi_StdErrofRowPercent,Multi_MOE_percent,Multi_CV_Percent,White_Poordu_WeightedFrequency,White_Poordu_StdErrWgtFreq,White_Poordu_MOE_freq,White_Poordu_percent,White_Poordu_StdErrofRowPercent,White_Poordu_MOE_percent,White_Poordu_CV_Percent,Black_Poordu_WeightedFrequency,Black_Poordu_StdErrWgtFreq,Black_Poordu_MOE_freq,Black_Poordu_percent,Black_Poordu_StdErrofRowPercent,Black_Poordu_MOE_percent,Black_Poordu_CV_Percent,AIAN_Poordu_WeightedFrequency,AIAN_Poordu_StdErrWgtFreq,AIAN_Poordu_MOE_freq,AIAN_Poordu_percent,AIAN_Poordu_StdErrofRowPercent,AIAN_Poordu_MOE_percent,AIAN_Poordu_CV_Percent,Asian_Poordu_WeightedFrequency,Asian_Poordu_StdErrWgtFreq,Asian_Poordu_MOE_freq,Asian_Poordu_percent,Asian_Poordu_StdErrofRowPercent,Asian_Poordu_MOE_percent,Asian_Poordu_CV_Percent,NHOPI_Poordu_WeightedFrequency,NHOPI_Poordu_StdErrWgtFreq,NHOPI_Poordu_MOE_freq,NHOPI_Poordu_percent,NHOPI_Poordu_StdErrofRowPercent,NHOPI_Poordu_MOE_percent,NHOPI_Poordu_CV_Percent,Hisp_Poordu_WeightedFrequency,Hisp_Poordu_StdErrWgtFreq,Hisp_Poordu_MOE_freq,Hisp_Poordu_percent,Hisp_Poordu_StdErrofRowPercent,Hisp_Poordu_MOE_percent,Hisp_Poordu_CV_Percent,Other_Poordu_WeightedFrequency,Other_Poordu_StdErrWgtFreq,Other_Poordu_MOE_freq,Other_Poordu_percent,Other_Poordu_StdErrofRowPercent,Other_Poordu_MOE_percent,Other_Poordu_CV_Percent,Multi_Poordu_WeightedFrequency,Multi_Poordu_StdErrWgtFreq,Multi_Poordu_MOE_freq,Multi_Poordu_percent,Multi_Poordu_StdErrofRowPercent,Multi_Poordu_MOE_percent,Multi_Poordu_CV_Percent
0102000,1237,295.96729,486.8661921,1.1292,0.2204,0.362558,0.1952,1237,295.96729,486.8661921,6.8335,1.2917,2.1248465,0.189,599,183.24623,301.4400484,2.0495,0.6082,1.000489,0.2967,513,195.78722,322.0699769,0.8983,0.2759,0.4538555,0.3072,590,195.96939,322.3696466,1.306,0.4114,0.676753,0.315,,,,,,,,96,96,157.92,18.7867,12.9841,21.3588445,0.6911,,,,,,,,25,25,41.125,0.7172,0.7831,1.2881995,1.0919,25,25,41.125,1.2788,1.3266,2.182257,1.0374,13,13,21.385,0.2873,0.3028,0.498106,1.0541,513,195.78722,322.0699769,7.9907,2.1607,3.5543515,0.2704,590,195.96939,322.3696466,5.6148,2.0171,3.3181295,0.3592,,,,,,,,96,96,157.92,61.1465,26.4838,43.565851,0.4331,,,,,,,,25,25,41.125,2.8604,3.1603,5.1986935,1.1048,25,25,41.125,5.2854,6.1549,10.1248105,1.1645,13,13,21.385,2.7957,2.7579,4.5367455,0.9865
0102101,1582,537.22486,883.7348947,1.2846,0.4126,0.678727,0.3212,1582,537.22486,883.7348947,6.0706,1.8638,3.065951,0.307,445,214.60386,353.0233497,1.0755,0.4929,0.8108205,0.4583,1013,518.23924,852.5035498,1.2813,0.6463,1.0631635,0.5044,397,221.29105,364.0237773,1.3594,0.7218,1.1873610000000001,0.5309,,,,,,,,70,53.29916,87.6771182,1.0244,0.8437,1.3878865,0.8235,,,,,,,,431,320.24865,526.8090293,5.9082,4.0927,6.7324915,0.6927,,,,,,,,102,67.61509,111.2268231,1.9087,1.0741,1.7668945,0.5628,1013,518.23924,852.5035498,6.5036,3.0827,5.0710415,0.474,397,221.29105,364.0237773,4.873,2.5102,4.129279,0.5151,,,,,,,,70,53.29916,87.6771182,7.8212,5.9411,9.7731095,0.7596,,,,,,,,431,318.93381,524.6461175,19.7525,14.1046,23.202067,0.7141,,,,,,,,102,66.6277,109.6025665,8.0315,3.0706,5.051137,0.3823
0102201,1831,494.13607,812.8538352,1.7348,0.427,0.702415,0.2462,1831,494.13607,812.8538352,9.2456,1.8516,3.045882,0.2003,1319,476.47217,783.7967197,4.3719,1.5702,2.582979,0.3592,631,242.53416000000001,398.9686932,0.9981,0.3718,0.611611,0.3725,981,445.86127,733.4417892,2.8273,1.3049,2.1465605,0.4615,,,,,,,,,,,,,,,,,,,,,,106,88.20431,145.09609,2.0272,1.7891,2.9430695,0.8826,111,62.90116,103.4724082,6.332,2.5564,4.205278,0.4037,108,100.54153,165.3908169,2.3151,2.156,3.54662,0.9313,631,242.53416000000001,398.9686932,7.1477,2.7092,4.456634,0.379,981,445.86127,733.4417892,11.5317,4.5105,7.4197725,0.3911,,,,,,,,,,,,,,,,,,,,,,106,86.22297,141.8367857,6.3095,6.1524,10.120698,0.9751,111,47.78773,78.61081585,14.7606,8.2895,13.6362275,0.5616,108,100.46337,165.2622437,7.2629,7.5258,12.379941,1.0362
0102300,2400,590.62124,971.5719398,1.5983,0.3308,0.544166,0.207,2400,590.62124,971.5719398,10.0071,2.0394,3.354813,0.2038,1427,588.73694,968.4722663,2.9783,1.0844,1.783838,0.3641,1023,294.70278,484.7860731,0.9799,0.2787,0.4584615,0.2844,1205,552.5836,909.000022,3.3861,1.4216,2.338532,0.4199,,,,,,,,20,13.74045,22.60304025,1.6863,1.2783,2.1028035,0.758,,,,,,,,162,68.08284,111.9962718,2.5392,1.1231,1.8474995,0.4423,64,34.39873,56.58591085,3.2258,1.6578,2.727081,0.5139,88,26.68333,43.89407785,1.3962,0.4587,0.7545615,0.3285,1023,294.70278,484.7860731,8.9776,2.1292,3.502534,0.2372,1205,552.5836,909.000022,11.4391,4.64,7.6328,0.4056,,,,,,,,20,13.2665,21.8233925,18.3486,6.8794,11.316613,0.3749,,,,,,,,162,66.74728,109.7992756,11.2656,4.1583,6.8404035,0.3691,64,32.31983,53.16612035,11.8519,4.6086,7.581147,0.3888,88,25.56169,42.04898005,6.962,2.1495,3.5359275,0.3087
0102400,1194,262.55597,431.9045707,1.169,0.243,0.399735,0.2079,1194,262.55597,431.9045707,6.4934,1.1573,1.9037585,0.1782,597,163.90546,269.6244817,1.7274,0.4624,0.760648,0.2677,518,143.36857,235.8412977,0.7167,0.1957,0.3219265,0.2731,441,177.94662,292.7221899,2.3635,0.7817,1.2858965,0.3308,,,,,,,,19,19,31.255,1.2459,1.2088,1.988476,0.9703,,,,,,,,160,50.72564,83.4436778,1.8982,0.6807,1.1197515,0.3586,73,41.08528,67.5852856,2.6662,1.4582,2.398739,0.5469,143,67.45436,110.9624222,2.2467,1.0899,1.7928855,0.4851,518,143.36857,235.8412977,5.4978,1.4,2.303,0.2547,441,177.94662,292.7221899,6.6606,2.0756,3.414362,0.3116,,,,,,,,19,19,31.255,13.2867,4.3316,7.125482,0.326,,,,,,,,160,50.72564,83.4436778,5.6417,2.5436,4.184222,0.4508,73,39.32102,64.6830779,13.0125,4.8955,8.0530975,0.3762,143,66.46503,109.3349744,9.9099,5.158,8.48491,0.5205
0102500,2040,472.62516,777.4683882,1.6921,0.3439,0.5657155,0.2032,2040,472.62516,777.4683882,8.6529,1.587,2.610615,0.1834,1180,340.23094,559.6798963,3.2308,0.8646,1.422267,0.2676,897,297.77035,489.8322258,1.1673,0.3535,0.5815075,0.3028,795,223.64318,367.8930311,2.1817,0.5878,0.966931,0.2694,,,,,,,,24,24,39.48,2.1602,2.0807,3.4227515,0.9632,,,,,,,,182,78.28387,128.7769662,5.1852,2.1485,3.5342825,0.4144,126,67.0983,110.3767035,9.531,4.8069,7.9073505,0.5043,198,149.87631,246.54653,4.4187,2.7296,4.490192,0.6177,897,297.77035,489.8322258,9.1223,2.8453,4.6805185,0.3119,795,223.64318,367.8930311,6.7914,1.7628,2.899806,0.2596,,,,,,,,24,24,39.48,15.5844,14.7702,24.296979,0.9478,,,,,,,,182,78.28387,128.7769662,11.849,5.5087,9.0618115,0.4649,126,65.50997,107.7639007,18.2874,8.1418,13.393261,0.4452,198,149.41017,245.7797297,16.8224,7.0331,11.5694495,0.4181
0102600,2584,451.06742,742.0059059,2.0684,0.3134,0.515543,0.1515,2584,451.06742,742.0059059,10.7792,1.3761,2.2636845,0.1277,866,246.70557,405.8306627,2.9945,0.817,1.343965,0.2728,643,167.691,275.851695,0.9374,0.1961,0.3225845,0.2092,1936,426.7748,702.044546,3.9905,0.8313,1.3674885,0.2083,5,5,8.225,0.2014,0.2155,0.3544975,1.0703,,,,,,,,,,,,,,,81,63.56886,104.5707747,5.301,4.1594,6.842213,0.7846,,,,,,,,,,,,,,,643,167.691,275.851695,8.1953,1.6025,2.6361125,0.1955,1936,426.7748,702.044546,13.0125,2.4376,4.009852,0.1873,5,5,8.225,4.5455,4.7066,7.742357,1.0355,,,,,,,,,,,,,,,81,59.47268,97.8325586,33.0612,19.2347,31.6410815,0.5818,,,,,,,,,,,,,,
0102701,1230,489.56047,805.3269732,1.029,0.4593,0.7555485,0.4463,1230,489.56047,805.3269732,7.9288,3.3611,5.5290095,0.4239,270,141.90522,233.4340869,1.1999,0.5711,0.9394595,0.4759,900,440.61857,724.8175477,0.9289,0.5011,0.8243095,0.5395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,57.575,0.6516,0.6719,1.1052755,1.031,35,35,57.575,1.5271,1.7189,2.8275905,1.1256,295,184.09997,302.8444507,4.6173,3.1091,5.1144695,0.6734,900,440.61857,724.8175477,8.8915,4.6235,7.6056575,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,57.575,4.1274,3.9355,6.4738975,0.9535,35,35,57.575,14.1129,14.5213,23.8875385,1.0289,295,178.38922,293.4502669,26.4574,16.863,27.739635,0.6374
0102702,1235,287.5696,473.051992,1.0544,0.2093,0.3442985,0.1985,1235,287.5696,473.051992,9.2489,2.0237,3.3289865,0.2188,461,183.66249,302.1247961,1.9037,0.7659,1.2599055,0.4023,775,255.40752,420.1453704,0.7814,0.2675,0.4400375,0.3424,391,258.37918,425.0337511,5.8948,2.4037,3.9540865,0.4078,,,,,,,,,,,,,,,,,,,,,,69,69,113.505,0.8784,0.8945,1.4714525,1.0183,,,,,,,,69,69,113.505,1.1299,1.1332,1.864114,1.0029,775,255.40752,420.1453704,8.6216,3.1932,5.252814,0.3704,391,254.56335,418.7567108,20.0822,12.7726,21.010927,0.636,,,,,,,,,,,,,,,,,,,,,,69,69,113.505,3.4866,3.6576,6.016752,1.049,,,,,,,,69,69,113.505,6.0209,3.9804,6.547758,0.6611
0102801,1610,403.79067,664.2356522,1.1364,0.3082,0.506989,0.2712,1610,403.79067,664.2356522,10.3931,2.269,3.732505,0.2183,658,244.48908,402.1845366,2.443,0.9381,1.5431745,0.384,1251,371.05488,610.3852776,1.173,0.3723,0.6124335,0.3174,141,69.20523,113.8426034,0.5973,0.3126,0.514227,0.5234,8,8,13.16,0.6061,0.549,0.903105,0.9059,,,,,,,,,,,,,,,10,10,16.45,0.2596,0.2684,0.441518,1.0337,70,59.58188,98.0121926,3.1447,3.0922,5.086669,0.9833,140,106.91713,175.8786789,2.845,1.9017,3.1282965,0.6684,1251,371.05488,610.3852776,12.2731,3.7897,6.2340565,0.3088,141,69.20523,113.8426034,3.9069,1.7583,2.8924035,0.4501,8,8,13.16,3.4188,1.3608,2.238516,0.398,,,,,,,,,,,,,,,10,10,16.45,1.0905,1.2507,2.0574015,1.1469,70,57.44563,94.49806135,17.8571,21.8269,35.9052505,1.2223,140,106.20734,174.7110743,14.4778,7.4828,12.309206,0.5168
0102802,2127,719.27407,1183.205845,1.7442,0.6026,0.991277,0.3455,2127,719.27407,1183.205845,11.5686,3.3312,5.479824,0.288,999,454.55303,747.7397344,2.5888,1.1653,1.9169185,0.4501,1216,546.04362,898.2417549,1.7084,0.7396,1.216642,0.4329,881,387.93287,638.1495712,2.3086,1.037,1.705865,0.4492,,,,,,,,,,,,,,,,,,,,,,51,34.85685,57.33951825,0.9206,0.7194,1.183413,0.7815,21,21,34.545,0.9166,0.9268,1.524586,1.011,9,9,14.805,0.164,0.1654,0.272083,1.0086,1216,546.04362,898.2417549,14.2189,5.1422,8.458919,0.3616,881,387.93287,638.1495712,11.1802,3.801,6.252645,0.34,,,,,,,,,,,,,,,,,,,,,,51,34.07345,56.05082525,5.0495,4.3221,7.1098545,0.8559,21,21,34.545,2.9207,3.5087,5.7718115,1.2013,9,9,14.805,1.1873,1.178,1.93781,0.9922
0102803,2772,437.74463,720.0899164,1.9548,0.3759,0.6183555,0.1923,2772,437.74463,720.0899164,8.8492,1.4256,2.345112,0.1611,2131,430.36169,707.9449801,3.1744,0.7548,1.241646,0.2378,236,135.10669,222.2505051,0.4818,0.2704,0.444808,0.5613,2315,330.1552,543.105304,2.7207,0.5178,0.851781,0.1903,,,,,,,,5,5,8.225,0.3383,0.344,0.56588,1.017,,,,,,,,230,215.17942,353.9701459,5.5408,5.0149,8.2495105,0.9051,216,216,355.32,13.7492,11.6851,19.2219895,0.8499,,,,,,,,236,135.10669,222.2505051,4.4867,2.1913,3.6046885,0.4884,2315,330.1552,543.105304,9.5887,1.683,2.768535,0.1755,,,,,,,,5,5,8.225,1.1655,1.2273,2.0189085,1.053,,,,,,,,230,214.69979,353.1811546,21.2373,14.9885,24.6560825,0.7058,216,216,355.32,40.5253,17.7879,29.2610955,0.4389,,,,,,,
0200101,964,545.92674,898.0494873,0.7711,0.1637,0.2692865,0.2123,964,545.92674,898.0494873,7.5037,1.8372,3.022194,0.2448,563,373.24121,613.9817905,1.1394,0.1993,0.3278485,0.1749,253,129.31744,212.7271888,0.3583,0.13,0.21385,0.3628,97,97,159.565,1.0896,1.4889,2.4492405,1.3664,276,139.55644,229.5703438,3.3113,1.4828,2.439206,0.4478,36,36,59.22,0.2928,0.0814,0.133903,0.2781,278,278,457.31,5.7724,3.4054,5.601883,0.5899,24,24,39.48,0.18,0.0775,0.1274875,0.4305,,,,,,,,24,24,39.48,0.1542,0.0834,0.137193,0.541,253,129.31744,212.7271888,4.8842,2.1986,3.616697,0.4501,97,97,159.565,7.029,11.6029,19.0867705,1.6507,276,139.55644,229.5703438,15.2318,5.5421,9.1167545,0.3639,36,36,59.22,4.5512,4.1657,6.8525765,0.9153,278,0,0,25.6932,0,0,0,24,24,39.48,1.2672,0.9273,1.5254085,0.7318,,,,,,,,24,24,39.48,1.1982,0.3579,0.5887455,0.2987
0200102,639,244.6242,402.406809,0.4079,0.2445,0.4022025,0.5993,639,244.6242,402.406809,5.0264,2.6873,4.4206085,0.5346,411,205.51642,338.0745109,1.0278,0.7053,1.1602185,0.6862,318,246.82788,406.0318626,0.3399,0.4369,0.7187005,1.2852,77,77,126.665,1.2427,0.5139,0.8453655,0.4135,170,138.31847,227.5338832,1.4592,0.4202,0.691229,0.288,38,38,62.51,0.2287,0.1145,0.1883525,0.5008,,,,,,,,18,18,29.61,0.1391,0.0432,0.071064,0.3108,,,,,,,,36,36,59.22,0.1678,0.0564,0.092778,0.3363,318,246.82788,406.0318626,6.25,8.1715,13.4421175,1.3074,77,77,126.665,3.727,1.0461,1.7208345,0.2807,170,138.31847,227.5338832,11.2657,1.5413,2.5354385,0.1368,38,38,62.51,1.9854,1.6077,2.6446665,0.8098,,,,,,,,18,18,29.61,1.4162,0.1911,0.3143595,0.135,,,,,,,,36,36,59.22,2.5316,1.4082,2.316489,0.5562
0200200,761,635.99607,1046.213535,0.4577,0.1208,0.198716,0.2639,761,635.99607,1046.213535,4.044,0.8746,1.438717,0.2163,352,337.11126,554.5480227,1.0162,0.3844,0.632338,0.3783,454,392.92111,646.355226,0.3451,0.1035,0.1702575,0.2999,,,,,,,,32,32,52.64,0.3265,0.1395,0.2294775,0.4273,,,,,,,,,,,,,,,115,84.18432,138.4832064,1.4245,0.2418,0.397761,0.1698,135,103.76416,170.6920432,5.0056,1.7485,2.8762825,0.3493,140,108.68303,178.7835844,0.7883,0.1721,0.2831045,0.2183,454,392.92111,646.355226,3.2808,0.8048,1.323896,0.2453,,,,,,,,32,32,52.64,1.5865,0.7434,1.222893,0.4686,,,,,,,,,,,,,,,115,84.18432,138.4832064,7.4482,2.1287,3.5017115,0.2858,135,91,149.695,28.125,12.9818,21.355061,0.4616,140,108.68303,178.7835844,6.4905,0.9642,1.586109,0.1485
0200300,220,174.21825,286.5890213,0.1406,0.0226,0.037177,0.1606,220,174.21825,286.5890213,1.664,0.434,0.71393,0.2608,76,74.50503,122.5607744,0.15310000000000001,0.0609,0.1001805,0.3981,21,21,34.545,0.0195,0.0081,0.0133245,0.4161,31,31,50.995,0.7548,0.2451,0.4031895,0.3247,137,135.50277,222.9020567,1.083,0.4339,0.7137655,0.4007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,50.995,0.1466,0.195,0.320775,1.3308,21,21,34.545,0.2977,0.1535,0.2525075,0.5157,31,31,50.995,2.5641,1.4888,2.449076,0.5806,137,135.50277,222.9020567,8.8501,4.0456,6.655012,0.4571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,50.995,1.1473,1.3274,2.183573,1.157
0200400,3395,2509,4127.305,3.4116,0.4783,0.7868035,0.1402,3395,2509,4127.305,19.102,2.4788,4.077626,0.1298,525,387.05038,636.6978751,1.5322,0.2474,0.406973,0.1615,30,30,49.35,0.1215,0.0455,0.0748475,0.3748,,,,,,,,3293,2463,4051.635,6.0039,0.8915,1.4665175,0.1485,,,,,,,,,,,,,,,3,3,4.935,0.0734,0.0191,0.0314195,0.2606,,,,,,,,72,21.63331,35.58679495,0.6464,0.2692,0.442834,0.4164,30,30,49.35,2.4691,1.1141,1.8326945,0.4512,,,,,,,,3293,2463,4051.635,21.7216,2.2628,3.722306,0.1042,,,,,,,,,,,,,,,3,3,4.935,0.9346,0.4833,0.7950285,0.5171,,,,,,,,72,21.63331,35.58679495,5.6118,0.8523,1.4020335,0.1519
0400101,459,120.1929,197.7173205,0.2468,0.0616,0.101332,0.2496,459,120.1929,197.7173205,2.7022,0.6728,1.106756,0.249,67,45.40117,74.68492465,0.1813,0.1209,0.1988805,0.6667,283,116.10312,190.9896324,0.1979,0.08,0.1316,0.4043,,,,,,,,,,,,,,,17,11.60665,19.09293925,0.3166,0.1867,0.3071215,0.5899,,,,,,,,207,79.85946,131.3688117,0.6181,0.2245,0.3693025,0.3632,36,21.39159,35.18916555,0.3729,0.2249,0.3699605,0.603,123,55.89931,91.95436495,0.5866,0.2334,0.383943,0.3979,283,116.10312,190.9896324,2.1402,0.8174,1.344623,0.3819,,,,,,,,,,,,,,,17,11,18.095,4.4855,3.2649,5.3707605,0.7279,,,,,,,,207,79.85946,131.3688117,5.8048,2.0137,3.3125365,0.3469,36,20.77017,34.16692965,3.6772,2.3886,3.929247,0.6496,123,54.85716,90.2400282,5.9651,2.3695,3.8978275,0.3972
0400102,1154,381.87153,628.1786669,0.8032,0.2785,0.4581325,0.3467,1154,381.87153,628.1786669,7.2652,2.3942,3.938459,0.3295,675,368.02092,605.3944134,1.4333,0.7969,1.3109005,0.556,884,347.3588,571.405226,0.8513,0.3433,0.5647285,0.4033,30,21.3104,35.055608,0.598,0.3758,0.618191,0.6285,66,53.72275,88.37392375,1.8571,1.5547,2.5574815,0.8372,8,8,13.16,0.2475,0.2426,0.399077,0.9801,,,,,,,,417,187.51124,308.4559898,1.2669,0.543,0.893235,0.4286,,,,,,,,166,152.6853,251.1673185,0.8383,0.7527,1.2381915,0.8978,884,347.3588,571.405226,9.5382,3.4629,5.6964705,0.3631,30,21.14632,34.7856964,2.6572,1.7175,2.8252875,0.6463,66,52.42455,86.23838475,14.5055,11.3206,18.622387,0.7804,8,8,13.16,3.252,3.8107,6.2686015,1.1718,,,,,,,,417,187.51124,308.4559898,6.786,2.8729,4.7259205,0.4234,,,,,,,,166,152.55163,250.9474314,6.0584,5.566,9.15607,0.9187
0400103,1825,373.43942,614.3078459,1.5335,0.2908,0.478366,0.1896,1825,373.43942,614.3078459,7.2846,1.514,2.49053,0.2078,949,255.69031,420.61056,1.4575,0.3925,0.6456625,0.2693,581,215.80099,354.9926286,0.8661,0.2872,0.472444,0.3316,193,149.27587,245.5588062,2.3385,1.6716,2.749782,0.7148,258,146.47412,240.9499274,6.4179,3.5392,5.821984,0.5515,,,,,,,,,,,,,,,1377,358.46925,589.6819163,2.757,0.715,1.176175,0.2593,580,231.79071,381.295718,4.5576,1.4868,2.445786,0.3262,213,100.17285,164.7843383,0.9062,0.3779,0.6216455,0.417,581,215.80099,354.9926286,4.2477,1.4168,2.330636,0.3336,193,148.36166,244.0549307,6.4398,4.4779,7.3661455,0.6953,258,137.79604,226.6744858,26.8191,12.7381,20.9541745,0.475,,,,,,,,,,,,,,,1377,358.46925,589.6819163,10.1616,2.6217,4.3126965,0.258,580,222.05893,365.2869399,20.5893,4.4435,7.3095575,0.2158,213,100.17285,164.7843383,5.2814,2.0208,3.324216,0.3826
0400104,424,150.83059,248.1163206,0.3984,0.1418,0.233261,0.356,424,150.83059,248.1163206,2.8299,0.8401,1.3819645,0.2969,383,152.03136,250.0915872,0.93,0.3604,0.592858,0.3876,276,79.83316,131.3255482,0.3587,0.1117,0.1837465,0.3115,54,54,88.83,1.3094,1.3493,2.2195985,1.0305,,,,,,,,,,,,,,,,,,,,,,190,81.5696,134.181992,0.6764,0.2957,0.4864265,0.4372,11,11,18.095,0.158,0.1498,0.246421,0.948,83,83,136.535,0.5532,0.4896,0.805392,0.8851,276,79.83316,131.3255482,3.0511,0.827,1.360415,0.2711,54,54,88.83,4.6114,4.7114,7.750253,1.0217,,,,,,,,,,,,,,,,,,,,,,190,81.5696,134.181992,2.9061,1.0498,1.726921,0.3612,11,11,18.095,0.8029,0.6503,1.0697435,0.8099,83,83,136.535,2.8088,1.8024,2.964948,0.6417
0400105,1001,259.31178,426.5678781,0.6068,0.1611,0.2650095,0.2655,1001,259.31178,426.5678781,8.3438,2.1012,3.456474,0.2518,340,185.481,305.116245,0.804,0.4489,0.7384405,0.5584,344,107.46038,176.7723251,0.2855,0.0787,0.1294615,0.2758,240,184.54412,303.5750774,4.1717,3.205,5.272225,0.7683,,,,,,,,73,51.76292,85.1500034,0.7674,0.5359,0.8815555,0.6983,,,,,,,,443,220.08347,362.0373082,1.4434,0.7021,1.1549545,0.4864,13,13,21.385,0.188,0.1904,0.313208,1.0125,331,203.16807,334.2114752,1.6363,0.9953,1.6372685,0.6083,344,107.46038,176.7723251,4.4693,1.1297,1.8583565,0.2528,240,179.93015,295.9850968,26.3447,13.5919,22.3586755,0.5159,,,,,,,,73,50.34382,82.8155839,12.8748,7.2961,12.0020845,0.5667,,,,,,,,443,220.08347,362.0373082,12.8817,5.4356,8.941562,0.422,13,13,21.385,1.8284,2.0046,3.297567,1.0964,331,200.52514,329.8638553,15.9058,7.8985,12.9930325,0.4966
0400106,1777,553.84709,911.0784631,1.4459,0.449,0.738605,0.3105,1777,553.84709,911.0784631,10.3961,2.6787,4.4064615,0.2577,890,250.81361,412.5883885,1.8424,0.4912,0.808024,0.2666,647,330.59774,543.8332823,0.8831,0.4563,0.7506135,0.5167,156,81.59085,134.2169483,2.0147,1.046,1.72067,0.5192,,,,,,,,92,71.26289,117.2274541,0.8895,0.6797,1.1181065,0.7641,,,,,,,,1202,497.565,818.494425,3.3758,1.3104,2.155608,0.3882,812,485.25677,798.2473867,8.6595,4.2198,6.941571,0.4873,70,38.66782,63.6085639,0.36870000000000003,0.2066,0.339857,0.5603,647,330.59774,543.8332823,7.5966,3.2489,5.3444405,0.4277,156,78.13194,128.5270413,13.3906,7.0264,11.558428,0.5247,,,,,,,,92,70.26616,115.5878332,12.4157,7.8183,12.8611035,0.6297,,,,,,,,1202,497.565,818.494425,13.4197,4.3753,7.1973685,0.326,812,481.03894,791.3090563,25.3117,11.4709,18.8696305,0.4532,70,37.97368,62.4667036,2.022,1.2289,2.0215405,0.6078
0400107,188,67.16348,110.4839246,0.1474,0.0511,0.0840595,0.3465,188,67.16348,110.4839246,1.9296,0.5278,0.868231,0.2735,103,63.61499,104.6466586,0.387,0.2359,0.3880555,0.6096,77,35.21269,57.92487505,0.0897,0.0417,0.0685965,0.465,59,59,97.055,1.1117,1.1481,1.8886245,1.0328,,,,,,,,20,20,32.9,0.1157,0.1183,0.1946035,1.0222,,,,,,,,32,32,52.64,0.1853,0.1855,0.3051475,1.0007,32,32,52.64,0.7702,0.7481,1.2306245,0.9714,,,,,,,,77,35.21269,57.92487505,1.23,0.563,0.926135,0.4577,59,59,97.055,6.9168,7.1063,11.6898635,1.0274,,,,,,,,20,20,32.9,3.1056,2.8511,4.6900595,0.9181,,,,,,,,32,32,52.64,2.3358,2.4931,4.1011495,1.0674,32,32,52.64,7.9208,7.0673,11.6257085,0.8922,,,,,,,
0400108,786,310.27171,510.396963,0.7136,0.2795,0.4597775,0.3917,786,310.27171,510.396963,6.7735,2.5565,4.2054425,0.3774,472,277.02419,455.7047926,1.0607,0.5942,0.977459,0.5602,526,209.63905,344.8562373,0.7673,0.3033,0.4989285,0.3953,43,43,70.735,0.6294,0.5965,0.9812425,0.9477,133,133,218.785,3.1712,2.6775,4.4044875,0.8443,,,,,,,,,,,,,,,538,259.26614,426.4928003,2.1789,0.9721,1.5991045,0.4461,6,6,9.87,0.1061,0.108,0.17766,1.0184,78,46.02318,75.7081311,0.5275,0.3318,0.545811,0.629,526,209.63905,344.8562373,8.6928,3.2602,5.363029,0.3751,43,43,70.735,5.1374,4.8724,8.015098,0.9484,133,133,218.785,14.8936,11.6797,19.2131065,0.7842,,,,,,,,,,,,,,,538,252.48102,415.3312779,13.3466,5.2695,8.6683275,0.3948,6,6,9.87,0.4396,0.5046,0.830067,1.148,78,44.1915,72.6950175,7.2423,4.0809,6.7130805,0.5635
